date,CutFlowers,PotOwn,PotPurchased,Wholesale,FruitsVegs,Commodity,mean_temp,mean_humid,mean_prec_height_mm,total_prec_height_mm,mean_prec_flag,total_prec_flag,mean_sun_dur_min,total_sun_dur_h,public_holiday,school_holiday,day_of_week,month,is_weekend
2018-09-17,273.1,23.6,113.4,0.0,3.68,178.59,15.0875,67.4583333333,0.0,0.0,0.0,0.0,37.6666666667,15.0666666667,no,no,0,9,0
2018-09-18,97.5,0.0,30.3,77.5,10.49,30.39,17.5541666667,66.5833333333,0.0,0.0,0.0,0.0,37.2777777778,14.9111111111,no,no,1,9,0
2018-09-19,108.2,3.5,1.5,0.0,17.2,10.65,19.7041666667,67.4166666667,0.0,0.0,0.0416666667,1.0,27.6666666667,11.0666666667,no,no,2,9,0
2018-09-20,102.1,135.0,97.6,0.0,9.2,52.1,20.0166666667,67.625,0.0,0.0,0.0,0.0,35.3333333333,14.1333333333,no,no,3,9,0
2018-09-21,1008.7,0.0,24.6,113.1,23.13,94.9,18.6583333333,69.375,0.0625,1.5,0.2083333333,1.0,16.4444444444,6.5777777778,no,no,4,9,0
2018-09-22,188.1,118.6,34.1,0.0,8.5,41.65,13.0291666667,65.4166666667,0.0,0.0,0.1666666667,1.0,11.3888888889,4.5555555556,no,no,5,9,1
2018-09-23,0.0,0.0,0.0,0.0,0.0,0.0,13.4708333333,86.2083333333,0.7041666667,16.9,0.7916666667,1.0,0.7222222222,0.2888888889,no,no,6,9,1
2018-09-24,222.8,0.0,37.8,0.0,8.2,82.55,10.1041666667,67.25,0.0,0.0,0.0,0.0,21.5555555556,8.6222222222,no,no,0,9,0
2018-09-25,624.9,43.8,0.0,0.0,16.9,54.19,6.5375,74.7916666667,0.0,0.0,0.0,0.0,30.4444444444,12.1777777778,no,no,1,9,0
2018-09-26,194.8,85.1,43.3,0.0,10.5,36.88,6.4083333333,73.7916666667,0.0,0.0,0.0,0.0,24.7222222222,9.8888888889,no,no,2,9,0
2018-09-27,123.1,8.9,53.9,168.3,5.65,79.79,10.2916666667,67.25,0.0,0.0,0.0,0.0,35.9444444444,14.3777777778,no,no,3,9,0
2018-09-28,265.2,77.4,173.0,0.0,1.0,63.5,10.775,69.4583333333,0.0,0.0,0.0,0.0,27.0,10.8,no,no,4,9,0
2018-09-29,327.9,13.0,36.5,0.0,1.8,20.18,6.9958333333,68.875,0.0,0.0,0.0,0.0,35.3888888889,14.1555555556,no,no,5,9,1
2018-09-30,0.0,0.0,0.0,0.0,0.0,0.0,7.575,68.5,0.0,0.0,0.0,0.0,35.3333333333,14.1333333333,no,no,6,9,1
2018-10-01,116.3,18.8,23.0,0.0,10.95,45.48,8.3166666667,73.5,0.0208333333,0.5,0.2083333333,1.0,12.2222222222,4.8888888889,no,no,0,10,0
2018-10-02,147.7,125.3,57.6,0.0,1.4,62.84,6.875,78.5,0.0,0.0,0.375,1.0,0.6111111111,0.2444444444,no,no,1,10,0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,10.6041666667,73.8333333333,0.0041666667,0.1,0.375,1.0,9.0555555556,3.6222222222,Tag der Deutschen Einheit,no,2,10,0
2018-10-04,281.8,48.8,38.8,0.0,13.56,38.7,7.2125,77.125,0.0,0.0,0.0,0.0,33.6666666667,13.4666666667,no,no,3,10,0
2018-10-05,173.1,225.8,124.0,0.0,25.15,116.45,9.0875,74.6666666667,0.0,0.0,0.0,0.0,29.1111111111,11.6444444444,no,no,4,10,0
2018-10-06,205.2,125.8,55.4,0.0,17.25,46.05,12.9625,73.75,0.0,0.0,0.0,0.0,23.2777777778,9.3111111111,no,no,5,10,1
2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,13.4,77.125,0.0,0.0,0.0,0.0,32.3333333333,12.9333333333,no,no,6,10,1
2018-10-08,109.19,138.8,230.7,0.0,14.3,98.54,11.7625,80.2916666667,0.0,0.0,0.0,0.0,26.1666666667,10.4666666667,no,no,0,10,0
2018-10-09,293.45,77.1,102.6,0.0,20.6,56.49,10.9458333333,85.375,0.0,0.0,0.0,0.0,18.8888888889,7.5555555556,no,no,1,10,0
2018-10-10,130.8,244.2,68.8,0.0,7.85,133.48,11.3333333333,77.4583333333,0.0,0.0,0.0,0.0,32.7777777778,13.1111111111,no,no,2,10,0
2018-10-11,167.0,116.1,45.5,0.0,7.0,128.74,13.0375,67.5416666667,0.0,0.0,0.0,0.0,33.0,13.2,no,no,3,10,0
2018-10-12,418.9,141.7,237.0,0.0,3.82,139.85,14.6541666667,72.0833333333,0.0,0.0,0.1666666667,1.0,32.7222222222,13.0888888889,no,no,4,10,0
2018-10-13,366.1,55.7,103.2,0.0,6.15,82.6,13.0458333333,70.9583333333,0.0,0.0,0.0,0.0,32.6111111111,13.0444444444,no,no,5,10,1
2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0,11.7875,73.2916666667,0.0,0.0,0.0,0.0,32.3888888889,12.9555555556,no,no,6,10,1
2018-10-15,258.4,40.3,27.1,0.0,0.68,119.03,10.7875,71.4583333333,0.0,0.0,0.0,0.0,32.1666666667,12.8666666667,no,no,0,10,0
2018-10-16,215.8,257.3,79.0,0.0,26.2,23.23,10.0916666667,76.125,0.0,0.0,0.0,0.0,20.3333333333,8.1333333333,no,no,1,10,0
2018-10-17,158.7,93.7,137.2,0.0,6.6,33.3,9.7083333333,78.5,0.0,0.0,0.0,0.0,27.3333333333,10.9333333333,no,no,2,10,0
2018-10-18,261.3,41.9,86.9,0.0,20.0,91.09,10.2,78.75,0.0,0.0,0.0,0.0,21.4444444444,8.5777777778,no,no,3,10,0
2018-10-19,447.6,67.4,233.9,0.0,34.85,183.99,10.2416666667,82.25,0.0,0.0,0.0,0.0,13.8888888889,5.5555555556,no,no,4,10,0
2018-10-20,224.6,105.5,183.8,0.0,3.4,24.4,9.3375,76.125,0.0,0.0,0.0,0.0,25.6111111111,10.2444444444,no,no,5,10,1
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0,5.75,76.875,0.0,0.0,0.0,0.0,24.9444444444,9.9777777778,no,no,6,10,1
2018-10-22,243.0,25.2,113.9,105.38,8.1,30.73,5.4041666667,77.25,0.0041666667,0.1,0.2083333333,1.0,12.9444444444,5.1777777778,no,no,0,10,0
2018-10-23,90.3,75.1,60.5,0.0,9.3,64.7,7.55,74.875,0.0125,0.3,0.125,1.0,0.0,0.0,no,no,1,10,0
2018-10-24,195.6,14.0,52.8,0.0,1.0,155.5,11.9166666667,84.25,0.1875,4.5,0.7916666667,1.0,1.6111111111,0.6444444444,no,no,2,10,0
2018-10-25,177.9,31.7,102.4,0.0,0.0,181.03,12.4791666667,73.0416666667,0.0,0.0,0.25,1.0,3.1111111111,1.2444444444,no,no,3,10,0
2018-10-26,477.1,182.5,21.0,0.0,28.86,99.32,10.1416666667,73.0,0.0,0.0,0.0416666667,1.0,2.5555555556,1.0222222222,no,no,4,10,0
2018-10-27,251.6,8.2,79.15,0.0,2.15,83.8,6.7708333333,75.5,0.0083333333,0.2,0.1666666667,1.0,0.0555555556,0.0222222222,no,no,5,10,1
2018-10-28,0.0,0.0,0.0,0.0,0.0,0.0,4.9916666667,76.9583333333,0.1875,4.5,0.6666666667,1.0,0.0,0.0,no,no,6,10,1
2018-10-29,628.9,11.3,126.75,0.0,34.22,151.42,6.5125,80.3333333333,0.0083333333,0.2,0.0833333333,1.0,0.0,0.0,no,herbstferien,0,10,0
2018-10-30,1204.3,12.5,45.1,0.0,27.31,269.0,8.3333333333,74.8333333333,0.0708333333,1.7,0.3333333333,1.0,0.0,0.0,no,herbstferien,1,10,0
2018-10-31,2113.7,29.8,68.7,0.0,27.04,252.18,7.2125,72.2916666667,0.0,0.0,0.0,0.0,10.5555555556,4.2222222222,no,herbstferien,2,10,0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,5.4041666667,83.7916666667,0.0,0.0,0.0,0.0,11.8888888889,4.7555555556,Allerheiligen,herbstferien,3,11,0
2018-11-02,194.6,48.9,29.1,0.0,3.35,77.62,7.1375,83.125,0.0,0.0,0.0416666667,1.0,11.8888888889,4.7555555556,no,herbstferien,4,11,0
2018-11-03,224.4,6.0,51.1,0.0,12.9,40.83,9.6208333333,75.5416666667,0.0,0.0,0.0,0.0,0.0,0.0,no,herbstferien,5,11,1
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0,10.8791666667,81.3333333333,0.0,0.0,0.0833333333,1.0,0.0,0.0,no,no,6,11,1
2018-11-05,172.6,5.0,15.8,0.0,4.85,134.8,8.7666666667,84.8333333333,0.0,0.0,0.0,0.0,10.7777777778,4.3111111111,no,no,0,11,0
2018-11-06,101.5,0.0,110.0,0.0,6.0,39.64,7.1666666667,85.125,0.0,0.0,0.0,0.0,20.0555555556,8.0222222222,no,no,1,11,0
2018-11-07,327.1,32.5,20.1,0.0,17.05,172.1,5.5,92.875,0.0,0.0,0.0,0.0,14.6111111111,5.8444444444,no,no,2,11,0
2018-11-08,135.6,4.2,37.7,0.0,5.85,47.85,7.875,93.8333333333,0.0125,0.3,0.5416666667,1.0,0.8888888889,0.3555555556,no,no,3,11,0
2018-11-09,143.5,5.0,81.3,0.0,19.81,35.8,8.0041666667,88.4583333333,0.0,0.0,0.0,0.0,0.0,0.0,no,no,4,11,0
2018-11-10,136.6,0.0,0.0,0.0,5.7,16.04,9.1625,81.1666666667,0.0,0.0,0.0,0.0,4.2777777778,1.7111111111,no,no,5,11,1
2018-11-11,0.0,0.0,0.0,0.0,0.0,0.0,10.1791666667,84.0,0.0541666667,1.3,0.2916666667,1.0,15.8333333333,6.3333333333,no,no,6,11,1
2018-11-12,52.2,6.5,31.2,0.0,0.0,26.93,11.5666666667,72.25,0.0,0.0,0.0,0.0,18.8888888889,7.5555555556,no,no,0,11,0
2018-11-13,60.6,0.6,0.0,0.0,9.85,14.9,8.7625,86.5416666667,0.1083333333,2.6,0.4583333333,1.0,1.6666666667,0.6666666667,no,no,1,11,0
2018-11-14,583.2,91.2,0.0,0.0,23.57,16.75,4.875,91.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,no,no,2,11,0
2018-11-15,381.7,0.0,120.8,0.0,4.7,48.44,5.1375,81.75,0.0,0.0,0.0,0.0,14.2777777778,5.7111111111,no,no,3,11,0
2018-11-16,127.1,3.6,1.9,0.0,2.15,153.61,1.6166666667,79.5833333333,0.0,0.0,0.0,0.0,25.0555555556,10.0222222222,no,no,4,11,0
2018-11-17,191.3,0.0,39.5,0.0,0.0,275.25,4.4958333333,63.125,0.0,0.0,0.0,0.0,25.7777777778,10.3111111111,no,no,5,11,1
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,2.025,53.0833333333,0.0,0.0,0.0,0.0,25.6666666667,10.2666666667,no,no,6,11,1
2018-11-19,447.7,0.0,29.3,0.0,5.1,71.4,2.0916666667,71.7916666667,0.0125,0.3,0.3333333333,1.0,0.0,0.0,no,no,0,11,0
2018-11-20,144.6,0.0,3.0,0.0,0.0,63.74,1.9416666667,75.3333333333,0.0541666667,1.3,0.1666666667,1.0,0.0,0.0,no,no,1,11,0
2018-11-21,74.5,3.5,42.1,0.0,7.8,164.44,1.2333333333,84.8333333333,0.0,0.0,0.125,1.0,0.0,0.0,no,no,2,11,0
2018-11-22,154.51,0.0,112.3,0.0,0.0,70.28,3.1708333333,83.9583333333,0.0,0.0,0.0833333333,1.0,0.0,0.0,no,no,3,11,0
2018-11-23,284.9,6.8,33.3,0.0,0.0,111.25,1.7416666667,87.4166666667,0.0,0.0,0.0,0.0,0.0,0.0,no,no,4,11,0
2018-11-24,1070.1,0.0,112.1,0.0,0.0,2086.2,3.7375,92.9583333333,0.0541666667,1.3,0.375,1.0,0.1111111111,0.0444444444,no,no,5,11,1
2018-11-25,499.6,0.0,162.25,0.0,0.0,1142.9,3.2583333333,89.5,0.0,0.0,0.1666666667,1.0,5.3888888889,2.1555555556,no,no,6,11,1
2018-11-26,182.7,0.0,37.9,0.0,0.0,152.9,2.9458333333,81.2083333333,0.0,0.0,0.0833333333,1.0,0.0,0.0,no,no,0,11,0
2018-11-27,283.7,3.9,45.8,0.0,0.0,165.19,2.3583333333,74.7916666667,0.0,0.0,0.0,0.0,0.0,0.0,no,no,1,11,0
2018-11-28,184.3,0.0,59.3,0.0,12.85,323.9,1.55,74.0416666667,0.0,0.0,0.0,0.0,16.5555555556,6.6222222222,no,no,2,11,0
2018-11-29,582.4,12.9,0.0,0.0,2.4,256.8,2.0333333333,61.75,0.0,0.0,0.0,0.0,13.1666666667,5.2666666667,no,no,3,11,0
2018-11-30,355.4,0.0,125.2,0.0,5.1,193.95,1.5083333333,78.25,0.1541666667,3.7,0.5,1.0,0.0,0.0,no,no,4,11,0
2018-12-01,636.0,3.0,50.0,0.0,0.0,151.55,5.05,91.375,0.0125,0.3,0.25,1.0,3.3888888889,1.3555555556,no,no,5,12,1
2018-12-02,0.0,0.0,0.0,0.0,0.0,0.0,8.0625,90.8333333333,0.4708333333,11.3,0.9166666667,1.0,0.0,0.0,no,no,6,12,1
2018-12-03,252.9,0.0,52.3,0.0,0.0,243.0,11.0,90.375,1.1208333333,26.9,0.9583333333,1.0,0.8333333333,0.3333333333,no,no,0,12,0
2018-12-04,249.3,21.9,42.8,0.0,4.2,172.43,5.6291666667,81.3333333333,0.0458333333,1.1,0.25,1.0,4.8888888889,1.9555555556,no,no,1,12,0
2018-12-05,100.8,0.0,35.4,0.0,4.25,12.69,-0.3916666667,94.2083333333,0.0,0.0,0.0416666667,1.0,0.0,0.0,no,no,2,12,0
2018-12-06,219.8,0.0,33.0,0.0,7.68,124.0,5.5625,88.5833333333,0.0166666667,0.4,0.4583333333,1.0,0.0,0.0,no,no,3,12,0
2018-12-07,122.1,0.0,25.9,0.0,9.65,90.1,10.825,80.9166666667,0.0666666667,1.6,0.875,1.0,0.0,0.0,no,no,4,12,0
2018-12-08,197.4,0.0,104.6,7.5,5.1,73.25,6.5541666667,78.5833333333,0.2708333333,6.5,0.9583333333,1.0,0.1666666667,0.0666666667,no,no,5,12,1
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0,7.4,77.4583333333,0.15,3.6,0.7916666667,1.0,0.0,0.0,no,no,6,12,1
2018-12-10,109.9,0.0,174.0,0.0,0.0,61.05,3.8833333333,77.2083333333,0.0833333333,2.0,0.4166666667,1.0,10.1111111111,4.0444444444,no,no,0,12,0
2018-12-11,127.6,85.0,37.3,0.0,1.5,210.05,3.3083333333,77.875,0.0208333333,0.5,0.5833333333,1.0,0.5,0.2,no,no,1,12,0
2018-12-12,95.8,0.0,30.0,0.0,2.97,71.03,2.0833333333,80.7083333333,0.0125,0.3,0.375,1.0,4.9444444444,1.9777777778,no,no,2,12,0
2018-12-13,206.1,0.0,44.9,0.0,2.0,79.95,-0.9916666667,72.375,0.0,0.0,0.0,0.0,4.2222222222,1.6888888889,no,no,3,12,0
2018-12-14,194.4,0.0,98.8,0.0,3.15,15.4,-0.2875,65.9166666667,0.0,0.0,0.0,0.0,0.0,0.0,no,no,4,12,0
2018-12-15,83.9,0.0,0.0,0.0,15.59,15.27,-0.5708333333,62.875,0.0,0.0,0.0,0.0,0.0,0.0,no,no,5,12,1
2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0,-1.7416666667,82.0416666667,0.0208333333,0.5,0.375,1.0,0.0,0.0,no,no,6,12,1
2018-12-17,156.8,0.0,151.0,0.0,51.79,63.59,2.1041666667,94.4583333333,0.0125,0.3,0.7916666667,1.0,0.0,0.0,no,no,0,12,0
2018-12-18,186.9,0.0,166.5,0.0,9.75,104.75,3.1375,88.9166666667,0.0,0.0,0.2083333333,1.0,6.4444444444,2.5777777778,no,no,1,12,0
2018-12-19,315.5,2.0,96.2,0.0,20.73,295.99,0.85,91.7083333333,0.2583333333,6.2,0.5833333333,1.0,0.0,0.0,no,no,2,12,0
2018-12-20,323.4,0.0,172.0,0.0,33.9,215.89,4.5625,91.6666666667,0.1416666667,3.4,0.8333333333,1.0,0.1666666667,0.0666666667,no,no,3,12,0
2018-12-21,714.7,0.0,124.9,0.0,11.05,265.0,7.5583333333,84.2916666667,0.3333333333,8.0,0.5416666667,1.0,0.0,0.0,no,no,4,12,0
2018-12-22,521.9,0.0,45.7,0.0,12.05,162.5,9.3208333333,78.2083333333,0.0666666667,1.6,0.4583333333,1.0,2.8333333333,1.1333333333,no,weihnachtsferien,5,12,1
2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0,6.4541666667,90.3333333333,0.5583333333,13.4,0.7083333333,1.0,0.0,0.0,no,weihnachtsferien,6,12,1
2018-12-24,948.0,0.0,163.7,0.0,1.4,35.5,4.3416666667,82.2083333333,0.5416666667,13.0,0.375,1.0,2.4444444444,0.9777777778,no,weihnachtsferien,0,12,0
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0,1.4333333333,80.875,0.0,0.0,0.0416666667,1.0,0.0,0.0,Erster Weihnachtstag,weihnachtsferien,1,12,0
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.1833333333,88.4166666667,0.0125,0.3,0.2916666667,1.0,3.6111111111,1.4444444444,Zweiter Weihnachtstag,weihnachtsferien,2,12,0
2018-12-27,110.9,0.0,48.9,0.0,11.77,21.87,1.6583333333,86.125,0.0,0.0,0.0416666667,1.0,12.1111111111,4.8444444444,no,weihnachtsferien,3,12,0
2018-12-28,134.6,0.0,41.9,0.0,18.41,73.68,-0.125,90.0,0.0,0.0,0.0416666667,1.0,7.9444444444,3.1777777778,no,weihnachtsferien,4,12,0
2018-12-29,122.3,0.0,43.1,0.0,9.26,49.3,0.9125,91.4583333333,0.0416666667,1.0,0.875,1.0,0.0,0.0,no,weihnachtsferien,5,12,1
2018-12-30,0.0,0.0,0.0,0.0,0.0,0.0,5.8458333333,78.7916666667,0.0291666667,0.7,0.2916666667,1.0,0.0,0.0,no,weihnachtsferien,6,12,1
2018-12-31,153.3,0.0,105.3,0.0,10.55,142.14,5.875,92.4166666667,0.0458333333,1.1,0.4583333333,1.0,0.0,0.0,no,weihnachtsferien,0,12,0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,6.0666666667,85.0,0.0625,1.5,0.6666666667,1.0,0.0,0.0,Neujahr,no,1,1,0
2019-01-02,114.3,0.0,61.4,0.0,4.75,25.9,2.1,65.2083333333,0.0291666667,0.7,0.4166666667,1.0,14.1666666667,5.6666666667,no,no,2,1,0
2019-01-03,156.4,0.0,17.8,0.0,0.0,46.28,-1.0708333333,73.375,0.0,0.0,0.0,0.0,21.4444444444,8.5777777778,no,no,3,1,0
2019-01-04,298.7,0.0,52.1,0.0,20.56,39.7,0.3916666667,84.3333333333,0.0041666667,0.1,0.5,1.0,0.0,0.0,no,no,4,1,0
2019-01-05,104.5,0.0,5.0,0.0,3.6,2.5,3.8791666667,91.2916666667,0.275,6.6,0.9166666667,1.0,0.0,0.0,no,no,5,1,1
2019-01-06,0.0,0.0,0.0,0.0,0.0,0.0,4.9083333333,89.25,0.125,3.0,0.5833333333,1.0,0.0555555556,0.0222222222,Heilige Drei Könige,no,6,1,1
2019-01-07,50.5,0.0,68.2,0.0,13.39,61.92,4.575,82.6666666667,0.0041666667,0.1,0.5,1.0,0.0,0.0,no,no,0,1,0
2019-01-08,88.0,0.0,87.4,0.0,18.8,65.75,3.9583333333,83.5416666667,0.0958333333,2.3,0.875,1.0,0.5555555556,0.2222222222,no,no,1,1,0
2019-01-09,67.4,0.0,1.0,0.0,22.74,47.49,1.6041666667,78.5,0.0416666667,1.0,0.5,1.0,0.0,0.0,no,no,2,1,0
2019-01-10,156.7,0.0,20.8,0.0,16.7,21.03,0.4833333333,71.9166666667,0.0,0.0,0.125,1.0,0.0,0.0,no,no,3,1,0
2019-01-11,82.4,0.0,19.5,0.0,9.8,17.48,-0.8916666667,86.9583333333,0.2041666667,4.9,0.75,1.0,0.0,0.0,no,no,4,1,0
2019-01-12,127.5,1.0,0.0,0.0,18.1,15.9,2.3375,89.2083333333,0.05,1.2,0.875,1.0,0.0,0.0,no,no,5,1,1
2019-01-13,0.0,0.0,0.0,0.0,0.0,0.0,5.6958333333,87.4583333333,0.3833333333,9.2,0.9583333333,1.0,0.0,0.0,no,no,6,1,1
2019-01-14,48.3,0.0,58.0,0.0,2.15,60.7,3.9083333333,70.9166666667,0.025,0.6,0.375,1.0,0.2777777778,0.1111111111,no,no,0,1,0
2019-01-15,105.7,1.2,3.5,0.0,10.5,26.38,3.3958333333,74.0416666667,0.0,0.0,0.3333333333,1.0,0.0,0.0,no,no,1,1,0
2019-01-16,70.9,4.6,59.9,0.0,16.95,32.07,3.6708333333,75.875,0.0,0.0,0.3333333333,1.0,0.0,0.0,no,no,2,1,0
2019-01-17,96.7,0.0,7.1,0.0,24.55,5.94,4.1791666667,80.9583333333,0.225,5.4,0.7916666667,1.0,1.3888888889,0.5555555556,no,no,3,1,0
2019-01-18,194.5,0.0,33.0,0.0,24.4,99.65,-0.3083333333,76.0833333333,0.0,0.0,0.125,1.0,16.1111111111,6.4444444444,no,no,4,1,0
2019-01-19,112.0,0.0,73.6,0.0,16.9,94.49,-3.5708333333,74.0833333333,0.0,0.0,0.0,0.0,24.9444444444,9.9777777778,no,no,5,1,1
2019-01-20,0.0,0.0,0.0,0.0,0.0,0.0,-4.6916666667,77.2916666667,0.0,0.0,0.0,0.0,24.8333333333,9.9333333333,no,no,6,1,1
2019-01-21,209.0,0.0,24.8,0.0,11.9,84.87,-3.6416666667,74.5416666667,0.0,0.0,0.0,0.0,14.3888888889,5.7555555556,no,no,0,1,0
2019-01-22,123.4,23.0,24.3,0.0,10.45,59.44,-6.3291666667,80.0833333333,0.0,0.0,0.0,0.0,0.0,0.0,no,no,1,1,0
2019-01-23,164.2,0.0,0.0,0.0,14.7,68.75,-4.1,74.7916666667,0.0,0.0,0.0833333333,1.0,0.0,0.0,no,no,2,1,0
2019-01-24,150.95,0.0,80.0,0.0,16.05,58.95,-3.3166666667,79.5,0.0125,0.3,0.9583333333,1.0,0.0,0.0,no,no,3,1,0
2019-01-25,183.6,0.0,19.6,0.0,33.1,102.44,-3.2916666667,79.2083333333,0.0,0.0,0.9166666667,1.0,0.2222222222,0.0888888889,no,no,4,1,0
2019-01-26,162.4,0.0,8.75,0.0,7.9,2.95,1.65,88.9166666667,0.2208333333,5.3,0.7916666667,1.0,0.0,0.0,no,no,5,1,1
2019-01-27,0.0,0.0,0.0,0.0,0.0,0.0,4.1416666667,81.9583333333,0.0541666667,1.3,0.9166666667,1.0,0.6111111111,0.2444444444,no,no,6,1,1
2019-01-28,305.7,1.2,2.9,0.0,40.05,50.42,1.9375,82.9583333333,0.0541666667,1.3,0.875,1.0,0.0,0.0,no,no,0,1,0
2019-01-29,129.5,0.0,36.0,0.0,25.6,52.58,0.4083333333,81.9583333333,0.0,0.0,0.4583333333,1.0,0.8333333333,0.3333333333,no,no,1,1,0
2019-01-30,203.4,0.0,3.5,0.0,10.95,0.0,-0.0041666667,71.625,0.0,0.0,0.2083333333,1.0,4.1111111111,1.6444444444,no,no,2,1,0
2019-01-31,383.6,0.0,42.8,0.0,7.3,102.09,-1.0416666667,74.4166666667,0.0,0.0,0.0,0.0,15.7222222222,6.2888888889,no,no,3,1,0
2019-02-01,319.8,0.0,10.4,0.0,20.1,66.85,1.05,84.875,0.15,3.6,0.6666666667,1.0,0.0,0.0,no,no,4,2,0
2019-02-02,263.8,16.6,5.9,0.0,4.6,49.44,1.575,95.3333333333,0.0875,2.1,0.2916666667,1.0,0.0,0.0,no,no,5,2,1
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.7875,76.75,0.0,0.0,0.2916666667,1.0,0.0,0.0,no,no,6,2,1
2019-02-04,261.4,20.0,46.6,0.0,7.5,55.53,-0.3083333333,76.4583333333,0.0,0.0,0.0,0.0,26.8888888889,10.7555555556,no,no,0,2,0
2019-02-05,148.3,4.8,13.1,25.0,18.37,56.8,-1.1666666667,81.5833333333,0.0,0.0,0.125,1.0,3.2222222222,1.2888888889,no,no,1,2,0
2019-02-06,816.5,0.0,47.8,0.0,19.1,112.7,-2.2208333333,80.8333333333,0.0,0.0,0.0,0.0,18.6666666667,7.4666666667,no,no,2,2,0
2019-02-07,328.7,0.0,15.9,0.0,6.4,78.4,-2.3583333333,87.7916666667,0.0625,1.5,0.2083333333,1.0,0.0,0.0,no,no,3,2,0
2019-02-08,299.1,3.9,2.0,225.9,12.05,164.64,3.5333333333,80.0416666667,0.0,0.0,0.0,0.0,15.8333333333,6.3333333333,no,no,4,2,0
2019-02-09,169.7,11.0,30.8,0.0,51.3,48.15,5.7208333333,73.25,0.0458333333,1.1,0.5833333333,1.0,3.3888888889,1.3555555556,no,no,5,2,1
2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0,6.3166666667,74.8333333333,0.1333333333,3.2,0.5416666667,1.0,0.0,0.0,no,no,6,2,1
2019-02-11,177.2,13.5,7.0,286.64,17.1,110.3,3.9416666667,74.1666666667,0.0625,1.5,0.5416666667,1.0,0.8333333333,0.3333333333,no,no,0,2,0
2019-02-12,186.5,42.8,0.0,443.9,20.8,39.5,3.2041666667,70.0833333333,0.0,0.0,0.4166666667,1.0,0.1111111111,0.0444444444,no,no,1,2,0
2019-02-13,661.9,8.0,19.4,0.0,11.0,47.5,1.3208333333,76.375,0.0,0.0,0.0,0.0,29.1111111111,11.6444444444,no,no,2,2,0
2019-02-14,1450.9,19.6,106.8,0.0,58.3,99.75,0.0875,80.25,0.0,0.0,0.0,0.0,17.2777777778,6.9111111111,no,no,3,2,0
2019-02-15,247.2,2.0,83.9,0.0,13.17,58.3,0.8041666667,77.2083333333,0.0,0.0,0.0,0.0,30.3333333333,12.1333333333,no,no,4,2,0
2019-02-16,184.0,0.0,83.5,0.0,4.48,61.95,1.05,77.25,0.0,0.0,0.0,0.0,30.5,12.2,no,no,5,2,1
2019-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666667,77.2083333333,0.0,0.0,0.0,0.0,30.3888888889,12.1555555556,no,no,6,2,1
2019-02-18,219.8,49.1,29.3,0.0,7.58,42.25,1.6833333333,74.4166666667,0.0,0.0,0.0,0.0,30.7777777778,12.3111111111,no,no,0,2,0
2019-02-19,224.2,0.0,38.2,224.55,10.61,57.54,1.3416666667,82.4583333333,0.0,0.0,0.2083333333,1.0,2.6666666667,1.0666666667,no,no,1,2,0
2019-02-20,242.0,14.3,25.3,0.0,14.9,39.8,2.525,82.9166666667,0.0,0.0,0.0,0.0,4.1111111111,1.6444444444,no,no,2,2,0
2019-02-21,392.0,12.3,34.0,0.0,8.4,51.92,4.5541666667,80.7916666667,0.0,0.0,0.0833333333,1.0,7.1111111111,2.8444444444,no,no,3,2,0
2019-02-22,374.9,69.2,51.2,560.75,23.0,85.04,7.5916666667,74.75,0.0,0.0,0.125,1.0,0.3888888889,0.1555555556,no,no,4,2,0
2019-02-23,189.9,20.6,0.0,0.0,24.55,15.55,0.2583333333,63.0,0.0,0.0,0.0,0.0,25.5555555556,10.2222222222,no,no,5,2,1
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.1541666667,59.4166666667,0.0,0.0,0.0,0.0,25.5555555556,10.2222222222,no,no,6,2,1
2019-02-25,278.6,63.1,0.0,79.7,16.1,51.5,1.9916666667,65.25,0.0,0.0,0.0,0.0,31.2222222222,12.4888888889,no,no,0,2,0
2019-02-26,366.4,35.5,7.9,330.84,2.8,102.75,3.4541666667,65.8333333333,0.0,0.0,0.0,0.0,32.0,12.8,no,no,1,2,0
2019-02-27,237.6,69.6,38.2,0.0,20.75,65.09,4.0083333333,62.5,0.0,0.0,0.0,0.0,32.3333333333,12.9333333333,no,no,2,2,0
